loc,lat_deg,lon_deg,height_m,iso_utc,jd_utc,obj_id,obj_type,ra_in_deg,dec_in_deg,mag,gmst_deg_oracle,gmst_deg_kotlin,gast_deg_oracle,gast_deg_kotlin,az_oracle_geometric,alt_oracle_geometric,az_oracle_refr1010,alt_oracle_refr1010,az_oracle_refr_appweather,alt_oracle_refr_appweather,az_kotlin_star_live,alt_kotlin_star_live,az_kotlin_star_live_elev,alt_kotlin_star_live_elev,az_kotlin_fte,alt_kotlin_fte
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cma_sirius,STAR,101.287000,-16.716000,-1.46,283.951472328,283.951484917,283.953807952,283.953820523,155.29163948,-35.59500549,155.29163948,-35.47965358,155.29163948,-35.48223020,154.95518379,-35.51363601,154.95518379,-35.51363601,155.29626202,-35.59278692
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cma_adhara,STAR,104.656000,-28.972000,1.5,283.951472328,283.951484917,283.953807952,283.953820523,163.18118354,-24.93525485,163.18118354,-24.78535707,163.18118354,-24.78918784,162.93017381,-24.90296719,162.93017381,-24.90296719,163.18557002,-24.93216495
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cma_wezen,STAR,107.098000,-26.393000,1.83,283.951472328,283.951484917,283.953807952,283.953820523,164.77821946,-27.98180985,164.77821946,-27.84074458,164.77821946,-27.84421999,164.50281239,-27.95970364,164.50281239,-27.95970364,164.78275663,-27.97882252
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cma_mirzam,STAR,95.675000,-17.956000,1.98,283.951472328,283.951484917,283.953807952,283.953820523,149.95829710,-32.32739001,149.95829710,-32.20044008,149.95829710,-32.20339992,149.65674485,-32.21330007,149.65674485,-32.21330007,149.96253837,-32.32513932
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cmi_procyon,STAR,114.825000,5.225000,0.34,283.951472328,283.951484917,283.953807952,283.953820523,165.33815116,-60.47002743,165.33815116,-60.44375405,165.33815116,-60.44418735,164.61620364,-60.45203771,164.61620364,-60.45203771,165.34620869,-60.46900256
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_car_canopus,STAR,95.987000,-52.695000,-0.74,283.951472328,283.951484917,283.953807952,283.953820523,164.45878359,-0.39580213,164.45878359,-0.21073428,164.45878359,-0.21630506,164.37408677,0.16131111,164.37408677,0.16003403,164.46281125,0.27490992
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_car_miaplacidus,STAR,138.300000,-69.720000,1.67,283.951472328,283.951484917,283.953807952,283.953820523,185.62575121,14.41078221,185.62575121,14.47217469,185.62575121,14.47119222,185.63268973,14.36505658,185.63268973,14.36490484,185.63007920,14.47760710
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cen_rigil_kent,STAR,219.900000,-60.833000,-0.01,283.951472328,283.951484917,283.953807952,283.953820523,214.96690219,32.97529835,214.96690219,33.00004973,214.96690219,32.99965978,215.04445122,32.73452557,215.04445122,32.73446364,214.97108170,33.00284120
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cen_hadar,STAR,210.956000,-60.373000,0.61,283.951472328,283.951484917,283.953807952,283.953820523,214.11366283,28.62546198,214.11366283,28.65484402,214.11366283,28.65438056,214.16785682,28.39360554,214.16785682,28.39353205,214.11769536,28.65809307
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_lyr_vega,STAR,279.234000,38.783000,0.03,283.951472328,283.951484917,283.953807952,283.953820523,341.76256042,14.22368467,341.76256042,14.28588338,341.76256042,14.28488750,341.58036664,14.25290046,341.58036664,14.25274754,341.75861853,14.29102693
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cyg_deneb,STAR,310.358000,45.280000,1.25,283.951472328,283.951484917,283.953807952,283.953820523,5.85800230,10.34250590,5.85800230,10.42718337,5.85800230,10.42580292,5.70389546,10.54533640,5.70389546,10.54513198,5.85390452,10.43344663
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cyg_sadr,STAR,305.557000,40.260000,2.23,283.951472328,283.951484917,283.953807952,283.953820523,2.71314108,15.65368657,2.71314108,15.71017234,2.71314108,15.70927107,2.52344673,15.80934751,2.52344673,15.80920960,2.70893444,15.71553143
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cyg_albireo,STAR,292.680000,27.960000,3.05,283.951472328,283.951484917,283.953807952,283.953820523,350.63341605,27.41112653,350.63341605,27.44203386,350.63341605,27.44154613,350.35337261,27.46424650,350.35337261,27.46417011,350.62891053,27.44607358
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_aql_altair,STAR,297.696000,8.868000,0.76,283.951472328,283.951484917,283.953807952,283.953820523,353.69942180,46.93295084,353.69942180,46.94799244,353.69942180,46.94775590,353.21822069,46.98774668,353.21822069,46.98770943,353.69347250,46.95073273
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_ori_betelgeuse,STAR,88.793000,7.407000,0.5,283.951472328,283.951484917,283.953807952,283.953820523,123.23714312,-49.49502862,123.23714312,-49.43278808,123.23714312,-49.43394866,122.85129991,-49.23865704,122.85129991,-49.23865704,123.24061267,-49.49505416
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_ori_rigel,STAR,78.634000,-8.202000,0.13,283.951472328,283.951484917,283.953807952,283.953820523,127.34961750,-31.14896623,127.34961750,-31.01802711,127.34961750,-31.02112676,127.09901590,-30.91048446,127.09901590,-30.91048446,127.35255241,-31.14724695
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_ori_bellatrix,STAR,81.283000,6.350000,1.64,283.951472328,283.951484917,283.953807952,283.953820523,116.84562094,-43.38077238,116.84562094,-43.29509721,116.84562094,-43.29682386,116.54554458,-43.09681265,116.54554458,-43.09681265,116.84818469,-43.38039122
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_ori_saiph,STAR,86.939000,-9.670000,2.07,283.951472328,283.951484917,283.953807952,283.953820523,136.09921027,-35.13015931,136.09921027,-35.01311432,136.09921027,-35.01574486,135.79872722,-34.93669779,135.79872722,-34.93669779,136.10285219,-35.12854771
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_ori_alnitak,STAR,85.190000,-1.940000,1.77,283.951472328,283.951484917,283.953807952,283.953820523,128.35624653,-40.15643146,128.35624653,-40.05825608,128.35624653,-40.06032037,128.03634855,-39.92345610,128.03634855,-39.92345610,128.35959727,-40.15546764
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_ori_alnilam,STAR,84.530000,-1.200000,1.69,283.951472328,283.951484917,283.953807952,283.953820523,127.06875446,-40.28389889,127.06875446,-40.18621446,127.06875446,-40.18826496,126.75217455,-40.04470069,126.75217455,-40.04470069,127.07201539,-40.28298198
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_ori_mintaka,STAR,84.050000,-0.300000,2.23,283.951472328,283.951484917,283.953807952,283.953820523,125.81074997,-40.63607972,125.81074997,-40.53975371,125.81074997,-40.54176630,125.49571223,-40.39093262,125.49571223,-40.39093262,125.81393177,-40.63522817
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_tau_aldebaran,STAR,68.980000,16.509000,0.85,283.951472328,283.951484917,283.953807952,283.953820523,96.36231405,-39.61760891,96.36231405,-39.51736301,96.36231405,-39.51948593,96.18066589,-39.27109230,96.18066589,-39.27109230,96.36292451,-39.61713211
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_tau_elnath,STAR,81.573000,28.608000,1.65,283.951472328,283.951484917,283.953807952,283.953820523,87.54773737,-55.31076704,87.54773737,-55.26901307,87.54773737,-55.26974020,87.37180139,-54.95203001,87.37180139,-54.95203001,87.54744318,-55.31185417
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_aur_capella,STAR,79.172000,45.998000,0.08,283.951472328,283.951484917,283.953807952,283.953820523,56.44863918,-55.59205435,56.44863918,-55.55121896,56.44863918,-55.55192786,56.54950555,-55.25202361,56.54950555,-55.25202361,56.44467648,-55.59260297
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_umi_polaris,STAR,37.954000,89.264000,1.98,283.951472328,283.951484917,283.953807952,283.953820523,0.73451549,-34.08481084,0.73451549,-33.96400795,0.73451549,-33.96676057,0.88356354,-33.99841305,0.88356354,-33.99841305,0.72965894,-34.08156873
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_uma_dubhe,STAR,165.932000,61.751000,1.79,283.951472328,283.951484917,283.953807952,283.953820523,328.51023556,-50.80730905,328.51023556,-50.74990480,328.51023556,-50.75095823,328.84291991,-50.92186961,328.84291991,-50.92186961,328.50484474,-50.80316134
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_uma_merak,STAR,165.460000,56.380000,2.37,283.951472328,283.951484917,283.953807952,283.953820523,320.54739972,-53.00022058,320.54739972,-52.95064311,320.54739972,-52.95152954,320.88928223,-53.16115213,320.88928223,-53.16115213,320.54228874,-52.99577514
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_uma_alioth,STAR,193.507000,55.960000,1.77,283.951472328,283.951484917,283.953807952,283.953820523,317.75877508,-37.60998042,317.75877508,-37.50210510,317.75877508,-37.50445125,317.91363278,-37.78672954,317.91363278,-37.78672954,317.75507344,-37.60519589
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_uma_mizar,STAR,206.884000,54.920000,2.23,283.951472328,283.951484917,283.953807952,283.953820523,318.47915967,-29.98640892,318.47915967,-29.85164805,318.47915967,-29.85488587,318.57415105,-30.15936367,318.57415105,-30.15936367,318.47573888,-29.98166235
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_uma_alkaid,STAR,209.800000,49.310000,1.85,283.951472328,283.951484917,283.953807952,283.953820523,313.19398864,-26.38378161,313.19398864,-26.23796648,313.19398864,-26.24162953,313.25475494,-26.58537422,313.25475494,-26.58537422,313.19097994,-26.37895402
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cas_schedar,STAR,9.880000,59.150000,2.24,283.951472328,283.951484917,283.953807952,283.953820523,29.96236908,-18.69578809,29.96236908,-18.53086717,29.96236908,-18.53537416,29.96308748,-18.44685132,29.96308748,-18.44685132,29.95867108,-18.69269549
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_cas_caph,STAR,1.150000,59.150000,2.28,283.951472328,283.951484917,283.953807952,283.953820523,27.01192137,-15.22464266,27.01192137,-15.05321141,27.01192137,-15.05804486,26.99810246,-14.98973416,26.99810246,-14.98973416,27.00818729,-15.22131808
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_per_mirfak,STAR,51.080000,49.860000,1.79,283.951472328,283.951484917,283.953807952,283.953820523,49.60275040,-37.06891215,49.60275040,-36.95900898,49.60275040,-36.96141645,49.64201891,-36.74525566,49.64201891,-36.74525566,49.59946850,-37.06761237
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_per_algol,STAR,47.040000,40.960000,2.12,283.951472328,283.951484917,283.953807952,283.953820523,59.11947675,-31.98542408,59.11947675,-31.85730504,59.11947675,-31.86030540,59.10273816,-31.63767616,59.10273816,-31.63767616,59.11703411,-31.98390646
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_boo_arcturus,STAR,213.915000,19.182000,-0.05,283.951472328,283.951484917,283.953807952,283.953820523,286.95567015,-9.02778370,286.95567015,-8.84794997,286.95567015,-8.85323746,286.89716787,-9.34183609,286.89716787,-9.34183609,286.95459193,-9.02332631
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_vir_spica,STAR,201.298000,-11.161000,0.98,283.951472328,283.951484917,283.953807952,283.953820523,254.65244019,-2.40994418,254.65244019,-2.22545065,254.65244019,-2.23099536,254.56649795,-2.77053868,254.56649795,-2.77053868,254.65366810,-2.40588083
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_sco_antares,STAR,247.352000,-26.432000,0.96,283.951472328,283.951484917,283.953807952,283.953820523,263.68157970,42.77004221,263.68157970,42.78743142,263.68157970,42.78715786,263.56113982,42.42514367,263.56113982,42.42510000,263.68239289,42.78803748
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_sco_shaula,STAR,262.690000,-37.030000,1.62,283.951472328,283.951484917,283.953807952,283.953820523,252.94292694,58.13482973,252.94292694,58.14483959,252.94292694,58.14468227,252.90715143,57.78011365,252.90715143,57.78008848,252.94547462,58.14386053
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_leo_regulus,STAR,152.093000,11.967000,1.36,283.951472328,283.951484917,283.953807952,283.953820523,238.32923909,-54.81172656,238.32923909,-54.76832403,238.32923909,-54.76908411,238.07335701,-55.15098620,238.07335701,-55.15098620,238.33309447,-54.80663564
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_gem_pollux,STAR,116.329000,28.026000,1.14,283.951472328,283.951484917,283.953807952,283.953820523,139.52430598,-82.32424527,139.52430598,-82.32546575,139.52430598,-82.32544829,137.12513756,-82.14757128,137.12513756,-82.14757128,139.54740123,-82.32635908
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_gem_castor,STAR,113.650000,31.888000,1.58,283.951472328,283.951484917,283.953807952,283.953820523,104.48950668,-82.72384595,104.48950668,-82.72507124,104.48950668,-82.72505374,103.17617879,-82.39956985,103.17617879,-82.39956985,104.49737463,-82.72726074
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_psa_fomalhaut,STAR,344.413000,-29.622000,1.17,283.951472328,283.951484917,283.953807952,283.953820523,94.82026842,53.89607386,94.82026842,53.90781590,94.82026842,53.90763132,94.88361080,54.26257688,94.88361080,54.26254814,94.82079424,53.91386296
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,star_eri_achernar,STAR,24.429000,-57.237000,0.45,283.951472328,283.951484917,283.953807952,283.953820523,140.62799700,31.93281160,140.62799700,31.95857070,140.62799700,31.95816478,140.74905252,32.12956628,140.74905252,32.12950291,140.63179039,31.96414706
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_m31_andromeda,GALAXY,10.684000,41.269000,3.44,283.951472328,283.951484917,283.953807952,283.953820523,44.90048914,-8.22464808,44.90048914,-8.04401730,44.90048914,-8.04934943,44.83931096,-7.91410653,44.83931096,-7.91410653,44.89758673,-8.22114089
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_lmc,GALAXY,80.894000,-69.756000,0.9,283.951472328,283.951484917,283.953807952,283.953820523,166.02109184,17.96104953,166.02109184,18.01009595,166.02109184,18.00931647,166.05746576,18.02569339,166.05746576,18.02557274,166.02536678,18.01558459
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_smc,GALAXY,14.766000,-72.801000,2.7,283.951472328,283.951484917,283.953807952,283.953820523,159.02462492,37.34609351,159.02462492,37.36715763,159.02462492,37.36682604,159.21912691,37.42602654,159.21912691,37.42597445,159.02953689,37.37190260
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_m33_triangulum,GALAXY,23.462000,30.660000,5.72,283.951472328,283.951484917,283.953807952,283.953820523,59.72317331,-10.37532872,59.72317331,-10.19698008,59.72317331,-10.20218491,59.65505353,-10.02467288,59.65505353,-10.02467288,59.72109766,-10.37205682
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_m45_pleiades,STAR_CLUSTER,56.871000,24.105000,1.6,283.951472328,283.951484917,283.953807952,283.953820523,81.36876099,-33.18593723,81.36876099,-33.06196211,81.36876099,-33.06482046,81.26656079,-32.82039571,81.26656079,-32.82039571,81.36805234,-33.18481512
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_hyades,STAR_CLUSTER,66.750000,15.870000,0.5,283.951472328,283.951484917,283.953807952,283.953820523,95.65806858,-37.45192616,95.65806858,-37.34345708,95.65806858,-37.34582109,95.48673760,-37.10380114,95.48673760,-37.10380114,95.65859941,-37.45123841
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_m44_beehive,STAR_CLUSTER,130.100000,19.670000,3.7,283.951472328,283.951484917,283.953807952,283.953820523,208.70307969,-73.93973751,208.70307969,-73.93750852,208.70307969,-73.93754156,207.65851370,-74.17417352,207.65851370,-74.17417352,208.71612290,-73.93679560
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_double_cluster,STAR_CLUSTER,34.740000,57.130000,3.7,283.951472328,283.951484917,283.953807952,283.953820523,38.35195371,-29.45533330,38.35195371,-29.31886613,38.35195371,-29.32216702,38.39180315,-29.17043509,38.39180315,-29.17043509,38.34831430,-29.45312407
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_coma_cluster,STAR_CLUSTER,185.600000,26.100000,1.8,283.951472328,283.951484917,283.953807952,283.953820523,279.84022190,-35.20347404,279.84022190,-35.08669521,279.84022190,-35.08931723,279.85114207,-35.53606091,279.85114207,-35.53606091,279.83949748,-35.19796413
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_omega_centauri,GLOBULAR_CLUSTER,201.700000,-47.470000,3.9,283.951472328,283.951484917,283.953807952,283.953820523,224.29181247,18.20792947,224.29181247,18.25628336,224.29181247,18.25551515,224.27423170,17.95628842,224.27423170,17.95616729,224.29505753,18.26048963
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_47_tucanae,GLOBULAR_CLUSTER,6.020000,-72.080000,4.1,283.951472328,283.951484917,283.953807952,283.953820523,158.64257926,40.06245032,158.64257926,40.08157157,158.64257926,40.08127068,158.86512389,40.14265854,158.86512389,40.14261124,158.64766640,40.08621599
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_m13_hercules,GLOBULAR_CLUSTER,250.420000,36.460000,5.8,283.951472328,283.951484917,283.953807952,283.953820523,320.66689933,4.72576287,320.66689933,4.88540848,320.66689933,4.88236202,320.55109110,4.73348522,320.55109110,4.73307745,320.66382299,4.90156021
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_m42_orion_nebula,NEBULA,83.822000,-5.391000,4.0,283.951472328,283.951484917,283.953807952,283.953820523,129.85518896,-36.63628834,129.85518896,-36.52477393,129.85518896,-36.52723074,129.55889731,-36.41048092,129.55889731,-36.41048092,129.85848886,-36.63497726
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_m8_lagoon,NEBULA,270.920000,-24.380000,6.0,283.951472328,283.951484917,283.953807952,283.953820523,281.21441809,61.39305564,281.21441809,61.40183908,281.21441809,61.40170105,280.86269580,61.06539105,280.86269580,61.06536897,281.21298989,61.40038330
CapeTown,-33.93,18.42,25.0,2026-09-04T20:00:00,2461288.333333334,dso_eta_carinae_nebula,NEBULA,161.260000,-59.870000,1.0,283.951472328,283.951484917,283.953807952,283.953820523,198.64347187,9.30821529,198.64347187,9.40156778,198.64347187,9.40003201,198.61204112,9.22046002,198.61204112,9.22022852,198.64753268,9.40795391
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_cma_sirius,STAR,101.287000,-16.716000,-1.46,283.951472328,283.951484917,283.953807952,283.953820523,214.18024798,44.99813239,214.18024798,45.01422294,214.18024798,45.01400028,214.53497954,44.87861465,214.53497954,44.87860663,214.17458428,45.01325475
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_cma_adhara,STAR,104.656000,-28.972000,1.5,283.951472328,283.951484917,283.953807952,283.953820523,202.89634940,35.70100081,202.89634940,35.72336158,202.89634940,35.72305173,203.16767102,35.65824338,203.16767102,35.65823227,202.89111842,35.72153884
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_cma_wezen,STAR,107.098000,-26.393000,1.83,283.951472328,283.951484917,283.953807952,283.953820523,201.68742042,38.92606820,201.68742042,38.94597473,201.68742042,38.94569905,201.99242849,38.88857776,201.99242849,38.88856786,201.68194527,38.94418331
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_cma_mirzam,STAR,95.675000,-17.956000,1.98,283.951472328,283.951484917,283.953807952,283.953820523,219.15308666,40.87521677,219.15308666,40.89379853,219.15308666,40.89354127,219.45011404,40.72859723,219.45011404,40.72858796,219.14798341,40.89286348
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_cmi_procyon,STAR,114.825000,5.225000,0.34,283.951472328,283.951484917,283.953807952,283.953820523,214.78486687,70.69577042,214.78486687,70.70141314,214.78486687,70.70133516,215.77324078,70.56158520,215.77324078,70.56158238,214.77291103,70.70189290
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_car_canopus,STAR,95.987000,-52.695000,-0.74,283.951472328,283.951484917,283.953807952,283.953820523,197.99044943,11.53523590,197.99044943,11.61158601,197.99044943,11.61049354,198.07344447,11.57882770,198.07344447,11.57879025,197.98603813,11.61022716
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_car_miaplacidus,STAR,138.300000,-69.720000,1.67,283.951472328,283.951484917,283.953807952,283.953820523,175.79838177,-1.55754173,175.79838177,-1.37275778,175.79838177,-1.37799079,175.79605442,-0.74482994,175.79605442,-0.74516758,175.79420159,-1.56113864
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_cen_rigil_kent,STAR,219.900000,-60.833000,-0.01,283.951472328,283.951484917,283.953807952,283.953820523,148.85391618,-20.59333975,148.85391618,-20.43253809,148.85391618,-20.43656439,148.76190140,-20.33286465,148.76190140,-20.33286465,148.85050021,-20.59569469
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_cen_hadar,STAR,210.956000,-60.373000,0.61,283.951472328,283.951484917,283.953807952,283.953820523,149.26872924,-16.19984525,149.26872924,-16.03010976,149.26872924,-16.03455545,149.19897917,-15.94167313,149.19897917,-15.94167313,149.26537801,-16.20250663
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_lyr_vega,STAR,279.234000,38.783000,0.03,283.951472328,283.951484917,283.953807952,283.953820523,22.65100337,-24.90870038,22.65100337,-24.75872978,22.65100337,-24.76229736,22.83837398,-24.85002126,22.83837398,-24.85002126,22.65554157,-24.91161493
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_cyg_deneb,STAR,310.358000,45.280000,1.25,283.951472328,283.951484917,283.953807952,283.953820523,356.56446806,-23.18558109,356.56446806,-23.03104487,356.56446806,-23.03479975,356.73444160,-23.29675129,356.73444160,-23.29675129,356.56885589,-23.18932981
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_cyg_sadr,STAR,305.557000,40.260000,2.23,283.951472328,283.951484917,283.953807952,283.953820523,0.25238144,-28.34044943,0.25238144,-28.20048443,0.25238144,-28.20366893,0.46582810,-28.42796695,0.46582810,-28.42796695,0.25704447,-28.34402134
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_cyg_albireo,STAR,292.680000,27.960000,3.05,283.951472328,283.951484917,283.953807952,283.953820523,14.97851703,-39.06303362,14.97851703,-38.96066566,14.97851703,-38.96266826,15.29938340,-39.05358754,15.29938340,-39.05358754,14.98392700,-39.06567474
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_aql_altair,STAR,297.696000,8.868000,0.76,283.951472328,283.951484917,283.953807952,283.953820523,15.49740846,-58.73027250,15.49740846,-58.69911986,15.49740846,-58.69958853,16.13364447,-58.71538222,16.13364447,-58.71538222,15.50555158,-58.73190420
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_ori_betelgeuse,STAR,88.793000,7.407000,0.5,283.951472328,283.951484917,283.953807952,283.953820523,254.27125441,51.74811168,254.27125441,51.76080320,254.27125441,51.76062768,254.50779386,51.43374910,254.50779386,51.43374272,254.26792651,51.76187556
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_ori_rigel,STAR,78.634000,-8.202000,0.13,283.951472328,283.951484917,283.953807952,283.953820523,242.53962052,35.14685872,242.53962052,35.16967951,242.53962052,35.16936325,242.71861542,34.88510081,242.71861542,34.88508937,242.53620270,35.16926971
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_ori_bellatrix,STAR,81.283000,6.350000,1.64,283.951472328,283.951484917,283.953807952,283.953820523,257.49498263,44.53028931,257.49498263,44.54664404,257.49498263,44.54641771,257.66279353,44.20959913,257.66279353,44.20959092,257.49238185,44.54724923
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_ori_saiph,STAR,86.939000,-9.670000,2.07,283.951472328,283.951484917,283.953807952,283.953820523,234.84748436,40.87602260,234.84748436,40.89460383,234.84748436,40.89434658,235.09589214,40.64514610,235.09589214,40.64513680,234.84325083,40.89429207
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_ori_alnitak,STAR,85.190000,-1.940000,1.77,283.951472328,283.951484917,283.953807952,283.953820523,244.70374081,44.03709501,244.70374081,44.05373299,244.70374081,44.05350273,244.93577892,43.76057505,244.93577892,43.76056671,244.70003816,44.05395828
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_ori_alnilam,STAR,84.530000,-1.200000,1.69,283.951472328,283.951484917,283.953807952,283.953820523,246.06198154,43.87373778,246.06198154,43.89047067,246.06198154,43.89023910,246.28614251,43.59191453,246.28614251,43.59190614,246.05840017,43.89072684
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_ori_mintaka,STAR,84.050000,-0.300000,2.23,283.951472328,283.951484917,283.953807952,283.953820523,247.47528456,43.93050399,247.47528456,43.94720384,247.47528456,43.94697272,247.69285232,43.64321741,247.69285232,43.64320904,247.47181790,43.94750637
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_tau_aldebaran,STAR,68.980000,16.509000,0.85,283.951472328,283.951484917,283.953807952,283.953820523,275.31200004,36.40578728,275.31200004,36.42758034,275.31200004,36.42727840,275.36054402,36.05674404,275.36054402,36.05673308,275.31125878,36.42781744
Honolulu,21.31,-157.86,5.0,2026-09-04T20:00:00,2461288.333333334,star_tau_elnath,STAR,81.573000,28.608000,1.65,283.951472328,283.951484917,283.953807952,283.953820523,289.58662755,49.58647771,289.58662755,49.60018278,289.58662755,49.59999320,289.55077273,49.22888171,289.55077273,49.22887482,289.58734795,49.60145552
