loc,lat_deg,lon_deg,height_m,iso_utc,jd_utc,obj_id,obj_type,ra_in_deg,dec_in_deg,mag,gmst_deg_oracle,gmst_deg_kotlin,gast_deg_oracle,gast_deg_kotlin,az_oracle_geometric,alt_oracle_geometric,az_oracle_refr1010,alt_oracle_refr1010,az_oracle_refr_appweather,alt_oracle_refr_appweather,az_kotlin_star_live,alt_kotlin_star_live,az_kotlin_star_live_elev,alt_kotlin_star_live_elev,az_kotlin_fte,alt_kotlin_fte
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cma_sirius,STAR,101.287000,-16.716000,-1.46,358.034399236,358.034177256,358.035988325,358.035766054,186.76750307,-73.13287958,186.76750307,-73.12990455,186.76750307,-73.13061319,186.76109757,-73.13430918,186.76109757,-73.13430918,186.76613067,-73.13649505
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cma_adhara,STAR,104.656000,-28.972000,1.5,358.034399236,358.034177256,358.035988325,358.035766054,189.59648607,-60.53676390,189.59648607,-60.51067024,189.59648607,-60.51696545,189.59347617,-60.53913686,189.59347617,-60.53913686,189.59585495,-60.54122824
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cma_wezen,STAR,107.098000,-26.393000,1.83,358.034399236,358.034177256,358.035988325,358.035766054,195.32452719,-62.50664725,195.32452719,-62.48560054,195.32452719,-62.49066655,195.32129588,-62.50912199,195.32129588,-62.50912199,195.32435447,-62.51100682
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cma_mirzam,STAR,95.675000,-17.956000,1.98,358.034399236,358.034177256,358.035988325,358.035766054,169.13278252,-71.68828519,169.13278252,-71.68376379,169.13278252,-71.68484207,169.12716456,-71.68915474,169.12716456,-71.68915474,169.12941794,-71.69180114
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cmi_procyon,STAR,114.825000,5.225000,0.34,358.034399236,358.034177256,358.035988325,358.035766054,288.53005268,-73.54901471,288.53005268,-73.54643479,288.53005268,-73.54704912,288.53314966,-73.55265786,288.53314966,-73.55265786,288.53801318,-73.55039182
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_car_canopus,STAR,95.987000,-52.695000,-0.74,358.034399236,358.034177256,358.035988325,358.035766054,177.41266459,-37.20978648,177.41266459,-37.10040998,177.41266459,-37.12756389,177.41157268,-37.21268099,177.41157268,-37.21268099,177.41159625,-37.21513993
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_car_miaplacidus,STAR,138.300000,-69.720000,1.67,358.034399236,358.034177256,358.035988325,358.035766054,192.97263688,-15.57717105,192.97263688,-15.40634085,192.97263688,-15.44944499,192.97283285,-15.58064982,192.97283285,-15.58064982,192.97231435,-15.58262179
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cen_rigil_kent,STAR,219.900000,-60.833000,-0.01,358.034399236,358.034177256,358.035988325,358.035766054,205.49334910,14.43169136,205.49334910,14.49299493,205.49334910,14.47734793,205.49521065,14.49171850,205.49521065,14.47626464,205.49347722,14.49051932
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cen_hadar,STAR,210.956000,-60.373000,0.61,358.034399236,358.034177256,358.035988325,358.035766054,207.69899999,10.58228957,207.69899999,10.66516274,207.69899999,10.64408177,207.70080355,10.66361594,207.70080355,10.64283523,207.69923355,10.66309601
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_lyr_vega,STAR,279.234000,38.783000,0.03,358.034399236,358.034177256,358.035988325,358.035766054,359.89768260,51.20073944,359.89768260,51.21368179,359.89768260,51.21036560,359.89849852,51.20662157,359.89849852,51.20332329,359.89936913,51.20896381
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cyg_deneb,STAR,310.358000,45.280000,1.25,358.034399236,358.034177256,358.035988325,358.035766054,26.97806331,37.00914651,26.97806331,37.03046823,26.97806331,37.02500669,26.97707075,37.02399248,26.97707075,37.01856298,26.97785494,37.02533318
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cyg_sadr,STAR,305.557000,40.260000,2.23,358.034399236,358.034177256,358.035988325,358.035766054,27.51283143,43.12640001,27.51283143,43.14357439,27.51283143,43.13917443,27.51133698,43.13714735,27.51133698,43.13277168,27.51259042,43.13847127
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cyg_albireo,STAR,292.680000,27.960000,3.05,358.034399236,358.034177256,358.035988325,358.035766054,23.55169114,59.18267868,23.55169114,59.19228520,23.55169114,59.18982354,23.54882042,59.18612588,23.54882042,59.18367830,23.55176183,59.18764423
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_aql_altair,STAR,297.696000,8.868000,0.76,358.034399236,358.034177256,358.035988325,358.035766054,63.62149444,69.54798701,63.62149444,69.55399451,63.62149444,69.55245500,63.61024212,69.55080194,63.61024212,69.54927345,63.61677435,69.55041962
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_ori_betelgeuse,STAR,88.793000,7.407000,0.5,358.034399236,358.034177256,358.035988325,358.035766054,54.19174029,-77.26442729,54.19174029,-77.26443804,54.19174029,-77.26443549,54.19926804,-77.26393903,54.19926804,-77.26393903,54.18548134,-77.26382945
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_ori_rigel,STAR,78.634000,-8.202000,0.13,358.034399236,358.034177256,358.035988325,358.035766054,112.22033816,-67.91612852,112.22033816,-67.90623730,112.22033816,-67.90860442,112.21938527,-67.91591161,112.21938527,-67.91591161,112.21431347,-67.91828602
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_ori_bellatrix,STAR,81.283000,6.350000,1.64,358.034399236,358.034177256,358.035988325,358.035766054,70.03028788,-71.03435628,70.03028788,-71.02904375,70.03028788,-71.03031142,70.03390427,-71.03410039,70.03390427,-71.03410039,70.02468998,-71.03477751
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_ori_saiph,STAR,86.939000,-9.670000,2.07,358.034399236,358.034177256,358.035988325,358.035766054,128.66870850,-74.41636627,128.66870850,-74.41453944,128.66870850,-74.41497416,128.66511369,-74.41583943,128.66511369,-74.41583943,128.66088239,-74.41857292
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_ori_alnitak,STAR,85.190000,-1.940000,1.77,358.034399236,358.034177256,358.035988325,358.035766054,97.91385019,-75.85679881,97.91385019,-75.85601913,97.91385019,-75.85620447,97.91431693,-75.85583440,97.91431693,-75.85583440,97.90469174,-75.85773693
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_ori_alnilam,STAR,84.053000,-1.202000,1.69,358.034399236,358.034177256,358.035988325,358.035766054,94.53323874,-74.80560597,94.53323874,-74.80408676,94.53323874,-74.80444817,94.53419836,-74.80473966,94.53419836,-74.80473966,94.52478930,-74.80651222
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_ori_mintaka,STAR,83.002000,-0.299000,2.23,358.034399236,358.034177256,358.035988325,358.035766054,91.00808572,-73.79978070,91.00808572,-73.79742823,91.00808572,-73.79798829,91.00949279,-73.79901790,91.00949279,-73.79901790,91.00026508,-73.80064838
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_tau_aldebaran,STAR,68.980000,16.509000,0.85,358.034399236,358.034177256,358.035988325,358.035766054,59.39158762,-55.95336132,59.39158762,-55.91369424,59.39158762,-55.92331776,59.39417854,-55.95477240,59.39417854,-55.95477240,59.38883742,-55.95492312
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_tau_elnath,STAR,81.573000,28.608000,1.65,358.034399236,358.034177256,358.035988325,358.035766054,28.90940107,-56.81139014,28.90940107,-56.77444377,28.90940107,-56.78339764,28.91353781,-56.81372852,28.91353781,-56.81372852,28.90854524,-56.81240482
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_aur_capella,STAR,79.172000,45.998000,0.08,358.034399236,358.034177256,358.035988325,358.035766054,18.16098312,-40.76175284,18.16098312,-40.66591224,18.16098312,-40.68960992,18.16401012,-40.76602543,18.16401012,-40.76602543,18.16096662,-40.76425012
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_umi_polaris,STAR,37.954000,89.264000,1.98,358.034399236,358.034177256,358.035988325,358.035766054,0.49930879,-0.37016879,0.49930879,-0.18509613,0.49930879,-0.23190904,0.50125739,0.15583435,0.50125739,0.02438444,0.50014697,0.28715899
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_uma_dubhe,STAR,165.932000,61.751000,1.79,358.034399236,358.034177256,358.035988325,358.035766054,333.58023266,-10.78967179,333.58023266,-10.61181737,333.58023266,-10.65675965,333.58316249,-10.79727145,333.58316249,-10.79727145,333.58199406,-10.79442448
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_uma_merak,STAR,165.460000,56.380000,2.37,358.034399236,358.034177256,358.035988325,358.035766054,328.52379294,-12.89239991,328.52379294,-12.71733017,328.52379294,-12.76154416,328.52682471,-12.89993588,328.52682471,-12.89993588,328.52570027,-12.89706829
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_uma_alioth,STAR,193.507000,55.960000,1.77,358.034399236,358.034177256,358.035988325,358.035766054,325.88858774,2.39780555,325.88858774,2.58302852,325.88858774,2.53618617,325.89168450,2.64455962,325.89168450,2.58179649,325.89058364,2.66758980
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_uma_mizar,STAR,200.981000,54.925000,2.23,358.034399236,358.034177256,358.035988325,358.035766054,325.35102470,6.72647161,325.35102470,6.85019539,325.35102470,6.81901117,325.35417143,6.84414590,325.35417143,6.81316194,325.35306554,6.84993599
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_uma_alkaid,STAR,206.885000,49.313000,1.85,358.034399236,358.034177256,358.035988325,358.035766054,320.53444225,11.41244273,320.53444225,11.48957983,320.53444225,11.46993835,320.53779966,11.48301494,320.53779966,11.46364009,320.53664089,11.48651233
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cas_schedar,STAR,10.127000,56.537000,2.24,358.034399236,358.034177256,358.035988325,358.035766054,33.31508060,-0.52455673,33.31508060,-0.33951400,33.31508060,-0.38631956,33.31567059,0.02757859,33.31567059,-0.11002542,33.31454631,0.17265833
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_cas_caph,STAR,2.293000,59.150000,2.28,358.034399236,358.034177256,358.035988325,358.035766054,30.52132420,3.52177376,30.52132420,3.70467847,30.52132420,3.65917560,30.52185737,3.71845002,30.52185737,3.66833676,30.52091618,3.73092054
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_per_mirfak,STAR,51.080000,49.860000,1.79,358.034399236,358.034177256,358.035988325,358.035766054,31.98301759,-25.50531471,31.98301759,-25.35699781,31.98301759,-25.39421745,31.98476957,-25.51034420,31.98476957,-25.51034420,31.98242268,-25.50915887
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_per_algol,STAR,47.040000,40.960000,2.12,358.034399236,358.034177256,358.035988325,358.035766054,42.15743855,-27.61114158,42.15743855,-27.46895215,42.15743855,-27.50457693,42.15893537,-27.61560359,42.15893537,-27.61560359,42.15638039,-27.61489853
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_boo_arcturus,STAR,213.915000,19.182000,-0.05,358.034399236,358.034177256,358.035988325,358.035766054,290.81610272,23.25775220,290.81610272,23.29495732,290.81610272,23.28543677,290.82063525,23.28920164,290.82063525,23.27975894,290.81881834,23.29150099
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_vir_spica,STAR,201.298000,-11.161000,0.98,358.034399236,358.034177256,358.035988325,358.035766054,258.44920652,11.87628668,258.44920652,11.95052638,258.44920652,11.93161364,258.45295553,11.94642552,258.45295553,11.92776951,258.45129668,11.94807343
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_sco_antares,STAR,247.352000,-26.432000,0.96,358.034399236,358.034177256,358.035988325,358.035766054,226.57874884,49.53905938,226.57874884,49.55278739,226.57874884,49.54926996,226.58466269,49.55232710,226.58466269,49.54882945,226.58024755,49.55178743
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_sco_shaula,STAR,263.402000,-37.104000,1.62,358.034399236,358.034177256,358.035988325,358.035766054,199.65687797,50.14440813,199.65687797,50.15784557,199.65687797,50.15440256,199.66039126,50.15877588,199.66039126,50.15535242,199.65653623,50.15701024
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_leo_regulus,STAR,152.093000,11.967000,1.36,358.034399236,358.034177256,358.035988325,358.035766054,284.72008824,-36.17044264,284.72008824,-36.05720405,284.72008824,-36.08534836,284.72265015,-36.17670846,284.72265015,-36.17670846,284.72294506,-36.17456451
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_gem_pollux,STAR,116.329000,28.026000,1.14,358.034399236,358.034177256,358.035988325,358.035766054,330.87684348,-57.53651461,330.87684348,-57.50180620,330.87684348,-57.51021017,330.88135688,-57.54081122,330.88135688,-57.54081122,330.87990311,-57.53795046
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_gem_castor,STAR,113.650000,31.888000,1.58,358.034399236,358.034177256,358.035988325,358.035766054,337.98369811,-55.32556338,337.98369811,-55.28385792,337.98369811,-55.29398393,337.98816377,-55.32986093,337.98816377,-55.32986093,337.98622928,-55.32705000
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_psa_fomalhaut,STAR,344.413000,-29.622000,1.17,358.034399236,358.034177256,358.035988325,358.035766054,121.90843382,21.38854623,121.90843382,21.42931036,121.90843382,21.41888221,121.90638475,21.42833297,121.90638475,21.41799879,121.90575046,21.42571967
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,star_eri_achernar,STAR,24.429000,-57.237000,0.45,358.034399236,358.034177256,358.035988325,358.035766054,148.02073820,-8.14982482,148.02073820,-7.96912311,148.02073820,-8.01480860,148.01987195,-8.15229710,148.01987195,-8.15229710,148.01878387,-8.15516553
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_m31_andromeda,GALAXY,10.684000,41.269000,3.44,358.034399236,358.034177256,358.035988325,358.035766054,48.57780830,-1.12539222,48.57780830,-0.94048760,48.57780830,-0.98725887,48.57782120,-0.47250287,48.57782120,-0.63474607,48.57666524,-1.13075756
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_lmc,GALAXY,80.894000,-69.756000,0.9,358.034399236,358.034177256,358.035988325,358.035766054,173.24996510,-19.15171177,173.24996510,-18.98774436,173.24996510,-19.02905183,173.24947290,-19.15464472,173.24947290,-19.15464472,173.24882358,-19.15720455
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_smc,GALAXY,13.187000,-72.829000,2.7,358.034399236,358.034177256,358.035988325,358.035766054,162.72471618,-1.15113820,162.72471618,-0.96624027,162.72471618,-1.01300986,162.72426852,-0.49137729,162.72426852,-0.65448718,162.72318496,-1.15629369
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_m33_triangulum,GALAXY,23.462000,30.660000,5.72,358.034399236,358.034177256,358.035988325,358.035766054,58.40754350,-12.24251082,58.40754350,-12.06653074,58.40754350,-12.11098291,58.40773115,-12.24729714,58.40773115,-12.24729714,58.40600880,-12.24739859
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_m45_pleiades,STAR_CLUSTER,56.871000,24.105000,1.6,358.034399236,358.034177256,358.035988325,358.035766054,56.27052210,-42.45097610,56.27052210,-42.36168514,56.27052210,-42.38371901,56.27229208,-42.45369982,56.27229208,-42.45369982,56.26856701,-42.45369429
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_hyades,STAR_CLUSTER,66.750000,15.870000,0.5,358.034399236,358.034177256,358.035988325,358.035766054,61.96644435,-54.27173025,61.96644435,-54.22651745,61.96644435,-54.23750964,61.96874956,-54.27322633,61.96874956,-54.27322633,61.96367910,-54.27350562
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_m44_beehive,STAR_CLUSTER,130.100000,19.670000,3.7,358.034399236,358.034177256,358.035988325,358.035766054,304.66645166,-53.90873755,304.66645166,-53.86229299,304.66645166,-53.87358983,304.66978560,-53.91384888,304.66978560,-53.91384888,304.67014216,-53.91118284
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_double_cluster,STAR_CLUSTER,34.740000,57.130000,3.7,358.034399236,358.034177256,358.035988325,358.035766054,30.10164682,-13.54707334,30.10164682,-13.37296602,30.10164682,-13.41692813,30.10292125,-13.55300932,30.10292125,-13.55300932,30.10120119,-13.55173883
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_coma_cluster,STAR_CLUSTER,185.600000,26.100000,1.8,358.034399236,358.034177256,358.035988325,358.035766054,295.99611149,-3.23535888,295.99611149,-3.05121304,295.99611149,-3.09779141,295.99953063,-3.24280662,295.99953063,-3.24280662,295.99851299,-3.24033109
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_omega_centauri,GLOBULAR_CLUSTER,201.700000,-47.470000,3.9,358.034399236,358.034177256,358.035988325,358.035766054,221.70206636,8.43463233,221.70206636,8.53665353,221.70206636,8.51080188,221.70440805,8.53440604,221.70440805,8.50889396,221.70289679,8.53534065
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_47_tucanae,GLOBULAR_CLUSTER,6.020000,-72.080000,4.1,358.034399236,358.034177256,358.035988325,358.035766054,161.96215920,1.00287486,161.96215920,1.18811356,161.96215920,1.14126184,161.96170618,1.35775375,161.96170618,1.26976441,161.96059291,1.40355862
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_m13_hercules,GLOBULAR_CLUSTER,250.420000,36.460000,5.8,358.034399236,358.034177256,358.035988325,358.035766054,326.77703891,44.81108887,326.77703891,44.82728452,326.77703891,44.82313516,326.78115150,44.82034835,326.78115150,44.81622161,326.78007155,44.82315779
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_m42_orion_nebula,NEBULA,83.822000,-5.391000,4.0,358.034399236,358.034177256,358.035988325,358.035766054,109.52256706,-73.71887469,109.52256706,-73.71644970,109.52256706,-73.71702706,109.52148482,-73.71814371,109.52148482,-73.71814371,109.51449061,-73.72043960
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_m8_lagoon,NEBULA,270.920000,-24.380000,6.0,358.034399236,358.034177256,358.035988325,358.035766054,197.49411323,64.35464536,197.49411323,64.36237815,197.49411323,64.36039656,197.49908509,64.36458070,197.49908509,64.36261209,197.49333234,64.36275100
Quito,0.0,-78.5,2850.0,2026-03-20T12:00:00,2461120.000000000,dso_eta_carinae_nebula,NEBULA,161.260000,-59.870000,1.0,358.034399236,358.034177256,358.035988325,358.035766054,206.99820959,-13.57784527,206.99820959,-13.40378431,206.99820959,-13.44773429,206.99897978,-13.58180961,206.99897978,-13.58180961,206.99848407,-13.58321753
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_cma_sirius,STAR,101.287000,-16.716000,-1.46,358.034399236,358.034177256,358.035988325,358.035766054,279.63613501,44.11165215,279.63613501,44.12824699,279.63613501,44.12796246,279.63600944,44.12634371,279.63600944,44.12627790,279.63965881,44.12607450
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_cma_adhara,STAR,104.656000,-28.972000,1.5,358.034399236,358.034177256,358.035988325,358.035766054,264.94610057,52.15768040,264.94610057,52.17018668,264.94610057,52.16997236,264.94820476,52.16800881,264.94820476,52.16795920,264.95211033,52.16793076
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_cma_wezen,STAR,107.098000,-26.393000,1.83,358.034399236,358.034177256,358.035988325,358.035766054,270.17986790,53.29173802,270.17986790,53.30374183,270.17986790,53.30353613,270.18143893,53.30129645,270.18143893,53.30124884,270.18537520,53.30115537
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_cma_mirzam,STAR,95.675000,-17.956000,1.98,358.034399236,358.034177256,358.035988325,358.035766054,274.55672988,40.10407186,274.55672988,40.12316505,274.55672988,40.12283756,274.55703103,40.12173895,274.55703103,40.12166326,274.56060719,40.12152590
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_cmi_procyon,STAR,114.825000,5.225000,0.34,358.034399236,358.034177256,358.035988325,358.035766054,313.77254139,39.40849372,313.77254139,39.42806230,313.77254139,39.42772663,313.76830848,39.42661139,313.76830848,39.42653382,313.77166411,39.42599099
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_car_canopus,STAR,95.987000,-52.695000,-0.74,358.034399236,358.034177256,358.035988325,358.035766054,226.61554804,48.18755578,226.61554804,48.20195177,226.61554804,48.20170502,226.62013790,48.20192888,226.62013790,48.20187179,226.62377269,48.20229260
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_car_miaplacidus,STAR,138.300000,-69.720000,1.67,358.034399236,358.034177256,358.035988325,358.035766054,186.27948096,53.54038989,186.27948096,53.55228551,186.27948096,53.55208167,186.28436324,53.55472372,186.28436324,53.55467655,186.28758249,53.55536985
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_cen_rigil_kent,STAR,219.900000,-60.833000,-0.01,358.034399236,358.034177256,358.035988325,358.035766054,144.24753003,38.12304482,144.24753003,38.14352965,144.24753003,38.14317821,144.24706845,38.14741734,144.24706845,38.14733616,144.24979323,38.14797825
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_cen_hadar,STAR,210.956000,-60.373000,0.61,358.034399236,358.034177256,358.035988325,358.035766054,143.77619453,42.51890882,143.77619453,42.53645115,143.77619453,42.53615034,143.77585970,42.54053096,143.77585970,42.54046141,143.77853517,42.54109389
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_lyr_vega,STAR,279.234000,38.783000,0.03,358.034399236,358.034177256,358.035988325,358.035766054,68.04995012,-50.08027452,68.04995012,-50.02020330,68.04995012,-50.02139445,68.03848343,-50.08205497,68.03848343,-50.08205497,68.04229741,-50.08223284
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_cyg_deneb,STAR,310.358000,45.280000,1.25,358.034399236,358.034177256,358.035988325,358.035766054,45.63715683,-71.66492278,45.63715683,-71.66037411,45.63715683,-71.66044835,45.61394647,-71.66525538,45.61394647,-71.66525538,45.61865551,-71.66568296
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_cyg_sadr,STAR,305.557000,40.260000,2.23,358.034399236,358.034177256,358.035988325,358.035766054,64.03335716,-70.27554976,64.03335716,-70.26924657,64.03335716,-70.26935035,64.01314474,-70.27774676,64.01314474,-70.27774676,64.01801899,-70.27797262
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_cyg_albireo,STAR,292.680000,27.960000,3.05,358.034399236,358.034177256,358.035988325,358.035766054,90.72229129,-58.48304562,90.72229129,-58.45117007,90.72229129,-58.45174806,90.71181606,-58.48690884,90.71181606,-58.48690884,90.71595555,-58.48680703
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_aql_altair,STAR,297.696000,8.868000,0.76,358.034399236,358.034177256,358.035988325,358.035766054,123.71546861,-51.98582558,123.71546861,-51.93267121,123.71546861,-51.93370279,123.71161271,-51.99049159,123.71161271,-51.99049159,123.71528785,-51.99002217
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_ori_betelgeuse,STAR,88.793000,7.407000,0.5,358.034399236,358.034177256,358.035988325,358.035766054,293.99365134,19.79170067,293.99365134,19.83599338,293.99365134,19.83522847,293.99175582,19.83680647,293.99175582,19.83663186,293.99496386,19.83645816
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_ori_rigel,STAR,78.634000,-8.202000,0.13,358.034399236,358.034177256,358.035988325,358.035766054,274.17002987,20.87554910,274.17002987,20.91739241,274.17002987,20.91667046,274.17001724,20.91808092,274.17001724,20.91791585,274.17327275,20.91793850
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_ori_bellatrix,STAR,81.283000,6.350000,1.64,358.034399236,358.034177256,358.035988325,358.035766054,288.25703401,14.62292735,288.25703401,14.68342845,288.25703401,14.68237564,288.25571861,14.68489286,288.25571861,14.68465544,288.25887545,14.68483635
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_ori_saiph,STAR,86.939000,-9.670000,2.07,358.034399236,358.034177256,358.035988325,358.035766054,277.75986456,28.54762669,277.75986456,28.57710299,277.75986456,28.57659634,277.75959136,28.57685105,277.75959136,28.57673441,277.76295469,28.57660197
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_ori_alnitak,STAR,85.190000,-1.940000,1.77,358.034399236,358.034177256,358.035988325,358.035766054,283.71130317,22.71310403,283.71130317,22.75129044,283.71130317,22.75063242,283.71041598,22.75171342,283.71041598,22.75156264,283.71368341,22.75143115
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_ori_alnilam,STAR,84.053000,-1.202000,1.69,358.034399236,358.034177256,358.035988325,358.035766054,283.63361100,21.35974782,283.63361100,21.40057127,283.63361100,21.39986718,283.63272822,21.40116737,283.63272822,21.40100628,283.63597752,21.40090439
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_ori_mintaka,STAR,83.002000,-0.299000,2.23,358.034399236,358.034177256,358.035988325,358.035766054,283.75237063,19.97851486,283.75237063,20.02236788,283.75237063,20.02161069,283.75147480,20.02314173,283.75147480,20.02296883,283.75470561,20.02290295
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_tau_aldebaran,STAR,68.980000,16.509000,0.85,358.034399236,358.034177256,358.035988325,358.035766054,289.30058475,-1.09825973,289.30058475,-0.91334813,289.30058475,-0.91915682,289.29929477,-0.44353124,289.29929477,-0.44603577,289.30227203,-1.09701356
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_tau_elnath,STAR,81.573000,28.608000,1.65,358.034399236,358.034177256,358.035988325,358.035766054,305.94709652,0.84138199,305.94709652,1.02661049,305.94709652,1.02079163,305.94415156,1.21583149,305.94415156,1.21440158,305.94714860,1.26912722
Sydney,-33.87,151.21,40.0,2026-03-20T12:00:00,2461120.000000000,star_aur_capella,STAR,79.172000,45.998000,0.08,358.034399236,358.034177256,358.035988325,358.035766054,318.38523980,-11.53995358,318.38523980,-11.36303952,318.38523980,-11.36839959,318.38110392,-11.53715536,318.38110392,-11.53715536,318.38401178,-11.53774519
